postalcodes|municipality_id|province|municipality|population|population_men|population_women|name|village_id
26589|26119|26|119|204|112|92|Préjano|PRÉJANO;26119
33612|33037|33|37|51|26|25|Préstamo (el)|PRÉSTAMO (EL);33037
33316|33025|33|25|136|71|65|Ería (la)|ERÍA (LA);33025
33316|33037|33|37|5|1|4|Pría (la)|PRÍA (LA);33037
33316|33076|33|76|9|4|5|Pría (la)|PRÍA (LA);33076
17120|17088|17|88|53|26|27|Pujol|PUJOL;17088
17120|17103|17|103|52|29|23|Pujol|PUJOL;17103
15859|15093|15|93|88|37|51|Pudenza|PUDENZA;15093
30395|30016|30|16|1193|625|568|Puebla (la)|PUEBLA (LA);30016
50137|50218|50|218|121|72|49|Puebla de Albortón|PUEBLA DE ALBORTÓN;50218
06630|6102|6|102|1171|571|600|Puebla de Alcocer|PUEBLA DE ALCOCER;06102
06716,06717|6156|6|156|364|190|174|Puebla de Alcollarín|PUEBLA DE ALCOLLARÍN;06156
50171|50219|50|219|6445|3286|3159|Puebla de Alfindén (la)|PUEBLA DE ALFINDÉN (LA);50219
16421|16172|16|172|334|178|156|Puebla de Almenara|PUEBLA DE ALMENARA;16172
45840|45135|45|135|5021|2553|2468|Puebla de Almoradiel (la)|PUEBLA DE ALMORADIEL (LA);45135
12428|12092|12|92|86|47|39|Puebla de Arenoso|PUEBLA DE ARENOSO;12092
09294|9276|9|276|496|270|226|Puebla de Arganzón (la)|PUEBLA DE ARGANZÓN (LA);09276
10800,10811|10067|10|67|652|338|314|Puebla de Argeme|PUEBLA DE ARGEME;10067
37552,37553|37258|37|258|110|65|45|Puebla de Azaba|PUEBLA DE AZABA;37258
19229|19228|19|228|35|21|14|Puebla de Beleña|PUEBLA DE BELEÑA;19228
22435|22187|22|187|269|138|131|Puebla de Castro (la)|PUEBLA DE CASTRO (LA);22187
41540|41077|41|77|10767|5392|5375|Puebla de Cazalla (la)|PUEBLA DE CAZALLA (LA);41077
18820|18164|18|164|1916|959|957|Puebla de Don Fadrique|PUEBLA DE DON FADRIQUE;18164
13109|13068|13|68|1110|618|492|Puebla de Don Rodrigo|PUEBLA DE DON RODRIGO;13068
42222|42018|42|18|7|5|2|Puebla de Eca|PUEBLA DE ECA;42018
22437|22117|22|117|61|29|32|Puebla de Fantova (la)|PUEBLA DE FANTOVA (LA);22117
21550,21559|21058|21|58|2795|1429|1366|Puebla de Guzmán|PUEBLA DE GUZMÁN;21058
44510|44191|44|191|541|263|278|Puebla de Híjar (la)|PUEBLA DE HÍJAR (LA);44191
06490|6103|6|103|5823|2928|2895|Puebla de la Calzada|PUEBLA DE LA CALZADA;06103
14129,14209,14740|14036|14|36|86|40|46|Puebla de la Parrilla|PUEBLA DE LA PARRILLA;14036
06477|6104|6|104|717|354|363|Puebla de la Reina|PUEBLA DE LA REINA;06104
28190|28118|28|118|73|45|28|Puebla de la Sierra|PUEBLA DE LA SIERRA;28118
24855,24857|24121|24|121|382|216|166|Puebla de Lillo|PUEBLA DE LILLO;24121
41479|41078|41|78|2930|1442|1488|Puebla de los Infantes (la)|PUEBLA DE LOS INFANTES (LA);41078
45516|45136|45|136|7695|3881|3814|Puebla de Montalbán (la)|PUEBLA DE MONTALBÁN (LA);45136
30193|30029|30|29|258|120|138|Puebla de Mula (la)|PUEBLA DE MULA (LA);30029
06191|6107|6|107|1836|936|900|Puebla de Obando|PUEBLA DE OBANDO;06107
40184|40163|40|163|43|23|20|Puebla de Pedraza|PUEBLA DE PEDRAZA;40163
22482|22129|22|129|96|47|49|Puebla de Roda (la)|PUEBLA DE RODA (LA);22129
37791|37259|37|259|22|14|8|Puebla de San Medel|PUEBLA DE SAN MEDEL;37259
46140|46201|46|201|60|38|22|Puebla de San Miguel|PUEBLA DE SAN MIGUEL;46201
34487|34005|34|5|24|11|13|Puebla de San Vicente|PUEBLA DE SAN VICENTE;34005
49300,49390,49393|49166|49|166|1144|544|600|Puebla de Sanabria|PUEBLA DE SANABRIA;49166
06310,06392|6108|6|108|2555|1291|1264|Puebla de Sancho Pérez|PUEBLA DE SANCHO PÉREZ;06108
30836|30030|30|30|1507|753|754|Puebla de Soto|PUEBLA DE SOTO;30030
34470|34140|34|140|58|27|31|Puebla de Valdavia (la)|PUEBLA DE VALDAVIA (LA);34140
19225|19229|19|229|59|32|27|Puebla de Valles|PUEBLA DE VALLES;19229
44450|44192|44|192|384|203|181|Puebla de Valverde (la)|PUEBLA DE VALVERDE (LA);44192
04738|4102|4|102|4031|2055|1976|Puebla de Vícar|PUEBLA DE VÍCAR;04102
37606|37260|37|260|147|78|69|Puebla de Yeltes|PUEBLA DE YELTES;37260
06906|6105|6|105|657|343|314|Puebla del Maestre|PUEBLA DEL MAESTRE;06105
06229|6106|6|106|467|240|227|Puebla del Prior|PUEBLA DEL PRIOR;06106
13342|13069|13|69|678|357|321|Puebla del Príncipe|PUEBLA DEL PRÍNCIPE;13069
41130|41079|41|79|11121|5445|5676|Puebla del Río (la)|PUEBLA DEL RÍO (LA);41079
16269|16174|16|174|185|100|85|Puebla del Salvador|PUEBLA DEL SALVADOR;16174
45690|45137|45|137|1909|969|940|Pueblanueva (la)|PUEBLANUEVA (LA);45137
22535|22099|22|99|11|5|6|Pueblas (las)|PUEBLAS (LAS);22099
28750|28045|28|45|11|7|4|Pueblas (las)|PUEBLAS (LAS);28045
49171|49152|49|152|24|11|13|Pueblica de Campeán|PUEBLICA DE CAMPEÁN;49152
49333,49697|49167|49|167|130|71|59|Pueblica de Valverde|PUEBLICA DE VALVERDE;49167
33448|33025|33|25|195|97|98|Pueblo (el)|PUEBLO (EL);33025
33448|33034|33|34|14|8|6|Pueblo (el)|PUEBLO (EL);33034
38730,38780|38047|38|47|480|246|234|Pueblo (el)|PUEBLO (EL);38047
38730,38780|38053|38|53|534|247|287|Pueblo (el)|PUEBLO (EL);38053
03730|3082|3|82|1295|621|674|Pueblo Blanco|PUEBLO BLANCO;03082
04117|4066|4|66|619|337|282|Pueblo Blanco|PUEBLO BLANCO;04066
14700|14049|14|49|102|57|45|Pueblo Calonge|PUEBLO CALONGE;14049
35138|35012|35|12|338|168|170|Pueblo de Tauro|PUEBLO DE TAURO;35012
03560|3050|3|50|40|20|20|Pueblo Español|PUEBLO ESPAÑOL;03050
03130|3121|3|121|110|53|57|Pueblo Levantino|PUEBLO LEVANTINO;03121
11311|11033|11|33|1700|828|872|Pueblo Nuevo|PUEBLO NUEVO;11033
30840|30008|30|8|96|47|49|Pueblo Nuevo|PUEBLO NUEVO;30008
46019,46025|46250|46|250|748|368|380|Pueblo Nuevo|PUEBLO NUEVO;46250
03189|3099|3|99|320|155|165|Pueblo Príncipe|PUEBLO PRÍNCIPE;03099
04620|4100|4|100|655|325|330|Pueblo Salinas|PUEBLO SALINAS;04100
