province|village_name|postalcode|lat|lon|village_id
30|MURCIA|30158|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30160|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30161|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30162|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30163|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30164|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30165|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30166|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30167|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30168|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30169|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30179|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30331|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30570|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30579|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30580|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30588|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30589|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30590|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30592|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30750|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30826|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30830|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30831|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30832|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30833|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30834|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30835|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30836|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30837|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30850|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30883|-1.1285408|37.98436361|MURCIA;30
30|OJÓS|30611|-1.34177321|38.14769578|OJÓS;30
30|PLIEGO|30176|-1.505511|37.991372|PLIEGO;30
30|PLIEGO|30196|-1.505511|37.991372|PLIEGO;30
30|PUERTO LUMBRERAS|30890|-1.81042381|37.55977174|PUERTO LUMBRERAS;30
30|PUERTO LUMBRERAS|30891|-1.81042381|37.55977174|PUERTO LUMBRERAS;30
30|RICOTE|30610|-1.36441272|38.1533663|RICOTE;30
30|SAN JAVIER|30370|-0.83472964|37.80604474|SAN JAVIER;30
30|SAN JAVIER|30379|-0.83472964|37.80604474|SAN JAVIER;30
30|SAN JAVIER|30380|-0.83472964|37.80604474|SAN JAVIER;30
30|SAN JAVIER|30592|-0.83472964|37.80604474|SAN JAVIER;30
30|SAN JAVIER|30720|-0.83472964|37.80604474|SAN JAVIER;30
30|SAN JAVIER|30729|-0.83472964|37.80604474|SAN JAVIER;30
30|SAN JAVIER|30730|-0.83472964|37.80604474|SAN JAVIER;30
30|SAN JAVIER|30739|-0.83472964|37.80604474|SAN JAVIER;30
30|SAN PEDRO DEL PINATAR|30740|-0.79145529|37.83500571|SAN PEDRO DEL PINATAR;30
30|SAN PEDRO DEL PINATAR|30749|-0.79145529|37.83500571|SAN PEDRO DEL PINATAR;30
30|TORRE-PACHECO|30591|-0.95345938|37.74293304|TORRE-PACHECO;30
30|TORRE-PACHECO|30592|-0.95345938|37.74293304|TORRE-PACHECO;30
30|TORRE-PACHECO|30700|-0.95345938|37.74293304|TORRE-PACHECO;30
30|TORRE-PACHECO|30708|-0.95345938|37.74293304|TORRE-PACHECO;30
