distance|iqid|vqid|maxradius
3.787|Q85683672|Q110688910|5.0
2.119|Q85683684|Q110688910|5.0
2.481|Q85683710|Q110688910|5.0
2.616|Q85683711|Q110688910|5.0
2.474|Q85684044|Q110688910|5.0
1.759|Q97603237|Q110688910|5.0
2.901|Q97604749|Q110688910|5.0
3.872|Q97604770|Q110688910|5.0
2.582|Q97605544|Q110688910|5.0
3.978|Q98741185|Q110688910|5.0
4.182|Q104913715|Q110688910|5.0
2.054|Q107453070|Q110688910|5.0
2.548|Q110020803|Q110688910|5.0
0.0|Q110688910|Q110688910|5.0
2.254|Q110688937|Q110688910|5.0
4.813|Q110689044|Q110688910|5.0
20.651|Q6024445|Q110688911|30.0
23.022|Q23984564|Q110688911|30.0
24.974|Q23987625|Q110688911|30.0
22.787|Q107212200|Q110688911|30.0
23.563|Q107213597|Q110688911|30.0
19.89|Q107262205|Q110688911|30.0
19.016|Q107658499|Q110688911|30.0
18.418|Q107665882|Q110688911|30.0
26.09|Q23977162|Q110688911|30.0
29.573|Q24023429|Q110688911|30.0
4.465|Q110689247|Q110688911|5.0
3.035|Q527535|Q110688911|5.0
4.6|Q593658|Q110688911|5.0
1.88|Q618375|Q110688911|5.0
4.656|Q2918413|Q110688911|5.0
2.896|Q3375816|Q110688911|5.0
4.587|Q5673464|Q110688911|5.0
1.66|Q24011307|Q110688911|5.0
4.626|Q24011334|Q110688911|5.0
4.486|Q97605364|Q110688911|5.0
1.364|Q97605668|Q110688911|5.0
2.753|Q98960512|Q110688911|5.0
0.983|Q106831448|Q110688911|5.0
3.067|Q110671073|Q110688911|5.0
2.193|Q110671121|Q110688911|5.0
0.0|Q110688911|Q110688911|5.0
1.857|Q110688735|Q110688913|5.0
4.296|Q110688763|Q110688913|5.0
3.915|Q110688810|Q110688913|5.0
0.0|Q110688913|Q110688913|5.0
3.531|Q110689246|Q110688913|5.0
28.978|Q23988188|Q110688914|30.0
28.69|Q23986552|Q110688914|30.0
26.004|Q24939924|Q110688914|30.0
24.431|Q23980411|Q110688914|30.0
19.652|Q23982958|Q110688914|30.0
22.968|Q23984941|Q110688914|30.0
18.781|Q23988683|Q110688914|30.0
18.402|Q6033417|Q110688914|30.0
18.379|Q98059692|Q110688914|30.0
29.769|Q107456416|Q110688914|30.0
28.241|Q107456453|Q110688914|30.0
26.508|Q107456461|Q110688914|30.0
25.452|Q93380208|Q110688914|30.0
25.294|Q100995577|Q110688914|30.0
25.452|Q107456462|Q110688914|30.0
4.578|Q593696|Q110688914|5.0
3.201|Q5710328|Q110688914|5.0
4.297|Q5710333|Q110688914|5.0
1.791|Q5802333|Q110688914|5.0
3.85|Q6074007|Q110688914|5.0
4.537|Q24011339|Q110688914|5.0
4.766|Q43084645|Q110688914|5.0
4.513|Q43117605|Q110688914|5.0
4.248|Q85683986|Q110688914|5.0
4.622|Q97602894|Q110688914|5.0
4.463|Q97603235|Q110688914|5.0
4.16|Q97604349|Q110688914|5.0
4.762|Q97604419|Q110688914|5.0
4.432|Q97604491|Q110688914|5.0
4.14|Q97605459|Q110688914|5.0
4.143|Q97605460|Q110688914|5.0
4.535|Q97605717|Q110688914|5.0
4.575|Q97688784|Q110688914|5.0
4.602|Q99535395|Q110688914|5.0
4.306|Q110018171|Q110688914|5.0
0.0|Q110688914|Q110688914|5.0
4.685|Q110688970|Q110688914|5.0
2.368|Q110689042|Q110688914|5.0
29.274|Q72828798|Q110688915|30.0
4.817|Q86459535|Q110688915|5.0
4.779|Q86459625|Q110688915|5.0
4.501|Q98504387|Q110688915|5.0
4.59|Q108552175|Q110688915|5.0
3.524|Q110671150|Q110688915|5.0
0.0|Q110688915|Q110688915|5.0
2.472|Q110688922|Q110688915|5.0
26.934|Q4391762|Q110688919|30.0
22.936|Q23977164|Q110688919|30.0
28.243|Q23979276|Q110688919|30.0
26.927|Q23979603|Q110688919|30.0
28.679|Q23984380|Q110688919|30.0
22.821|Q23985999|Q110688919|30.0
27.257|Q23986168|Q110688919|30.0
1.915|Q64987070|Q110688919|5.0
0.0|Q110688919|Q110688919|5.0
3.209|Q555918|Q110688921|5.0
3.022|Q1116633|Q110688921|5.0
0.138|Q5789740|Q110688921|5.0
4.375|Q5821278|Q110688921|5.0
4.981|Q5980104|Q110688921|5.0
0.756|Q23986030|Q110688921|5.0
4.523|Q24011371|Q110688921|5.0
2.885|Q24011394|Q110688921|5.0
2.802|Q43162139|Q110688921|5.0
0.0|Q110688921|Q110688921|5.0
4.91|Q43162421|Q110688918|5.0
4.944|Q110018160|Q110688918|5.0
0.0|Q110688918|Q110688918|5.0
3.448|Q110688983|Q110688918|5.0
4.939|Q110689033|Q110688918|5.0
4.333|Q72864476|Q110688922|5.0
4.271|Q98835312|Q110688922|5.0
0.58|Q5764760|Q110688924|5.0
0.371|Q5764763|Q110688924|5.0
3.724|Q6150647|Q110688924|5.0
0.53|Q23986511|Q110688924|5.0
4.067|Q110688762|Q110688924|5.0
3.395|Q110688768|Q110688924|5.0
2.444|Q110688864|Q110688924|5.0
0.0|Q110688924|Q110688924|5.0
0.436|Q110689058|Q110688924|5.0
2.235|Q426844|Q110688926|5.0
4.939|Q5823627|Q110688926|5.0
3.484|Q5870096|Q110688926|5.0
1.615|Q5979157|Q110688926|5.0
4.84|Q6169514|Q110688926|5.0
4.399|Q23978934|Q110688926|5.0
2.261|Q23984195|Q110688926|5.0
2.722|Q23987968|Q110688926|5.0
3.539|Q23988814|Q110688926|5.0
2.367|Q24011336|Q110688926|5.0
2.167|Q85683991|Q110688926|5.0
2.55|Q97604417|Q110688926|5.0
0.0|Q110688926|Q110688926|5.0
4.308|Q110689051|Q110688926|5.0
3.356|Q110689059|Q110688926|5.0
29.822|Q23984188|Q110688928|30.0
29.892|Q23990933|Q110688928|30.0
4.404|Q1645091|Q110688928|5.0
4.461|Q94986967|Q110688928|5.0
3.348|Q110688776|Q110688928|5.0
28.728|Q23988063|Q110688927|30.0
26.431|Q106857280|Q110688927|30.0
29.673|Q51077181|Q110688927|30.0
29.469|Q23980181|Q110688927|30.0
28.373|Q24023107|Q110688927|30.0
27.81|Q24023541|Q110688927|30.0
29.813|Q31844142|Q110688927|30.0
28.099|Q31920107|Q110688927|30.0
28.181|Q31920256|Q110688927|30.0
29.283|Q2837655|Q110688927|30.0
28.53|Q2919773|Q110688927|30.0
29.691|Q5723875|Q110688927|30.0
27.759|Q6078718|Q110688927|30.0
26.71|Q6078768|Q110688927|30.0
25.376|Q6079090|Q110688927|30.0
27.313|Q6079279|Q110688927|30.0
25.554|Q24023162|Q110688927|30.0
28.94|Q24024489|Q110688927|30.0
29.521|Q24024491|Q110688927|30.0
28.426|Q24024493|Q110688927|30.0
27.888|Q106863535|Q110688927|30.0
27.925|Q107456428|Q110688927|30.0
4.875|Q1647722|Q110688927|5.0
3.82|Q1647744|Q110688927|5.0
4.301|Q5830515|Q110688927|5.0
1.724|Q19971942|Q110688927|5.0
3.72|Q23977937|Q110688927|5.0
4.98|Q23987869|Q110688927|5.0
4.799|Q24012617|Q110688927|5.0
3.604|Q85685213|Q110688927|5.0
3.638|Q97288253|Q110688927|5.0
3.973|Q97633052|Q110688927|5.0
3.903|Q97633053|Q110688927|5.0
4.708|Q97634466|Q110688927|5.0
4.83|Q98058316|Q110688927|5.0
0.789|Q110688694|Q110688927|5.0
0.0|Q110688927|Q110688927|5.0
4.555|Q110671178|Q110688930|5.0
3.693|Q538809|Q110688925|5.0
4.525|Q550974|Q110688925|5.0
3.87|Q554225|Q110688925|5.0
2.795|Q565415|Q110688925|5.0
4.997|Q2855339|Q110688925|5.0
2.732|Q5369439|Q110688925|5.0
0.871|Q5789728|Q110688925|5.0
0.135|Q5821370|Q110688925|5.0
2.548|Q5845616|Q110688925|5.0
4.026|Q5845908|Q110688925|5.0
4.475|Q5963957|Q110688925|5.0
4.618|Q5980107|Q110688925|5.0
2.089|Q6022646|Q110688925|5.0
3.075|Q6060726|Q110688925|5.0
3.43|Q16466488|Q110688925|5.0
1.449|Q16466493|Q110688925|5.0
2.08|Q23987861|Q110688925|5.0
4.125|Q23987909|Q110688925|5.0
3.548|Q24011325|Q110688925|5.0
4.171|Q24011401|Q110688925|5.0
4.372|Q24011412|Q110688925|5.0
2.76|Q24013949|Q110688925|5.0
2.761|Q43115616|Q110688925|5.0
2.355|Q43135199|Q110688925|5.0
2.933|Q43162298|Q110688925|5.0
2.789|Q85683597|Q110688925|5.0
0.198|Q85683598|Q110688925|5.0
4.909|Q85683636|Q110688925|5.0
3.801|Q85684041|Q110688925|5.0
3.886|Q97604440|Q110688925|5.0
3.961|Q97605349|Q110688925|5.0
4.961|Q97605445|Q110688925|5.0
4.777|Q97605490|Q110688925|5.0
3.817|Q108861877|Q110688925|5.0
4.908|Q108861883|Q110688925|5.0
0.0|Q110688925|Q110688925|5.0
2.337|Q112133539|Q110688925|5.0
4.997|Q112181341|Q110688925|5.0
2.789|Q5669863|Q110688929|5.0
1.659|Q5870167|Q110688929|5.0
0.359|Q5921267|Q110688929|5.0
4.902|Q43161952|Q110688929|5.0
4.931|Q97604778|Q110688929|5.0
4.577|Q97605521|Q110688929|5.0
4.971|Q98060632|Q110688929|5.0
2.71|Q110688841|Q110688929|5.0
0.0|Q110688929|Q110688929|5.0
4.481|Q110688945|Q110688929|5.0
3.193|Q559665|Q110688932|5.0
4.46|Q5725042|Q110688932|5.0
2.945|Q23301956|Q110688932|5.0
3.223|Q35975923|Q110688932|5.0
4.903|Q43162011|Q110688932|5.0
4.915|Q111871824|Q110688932|5.0
4.559|Q5723917|Q110688935|5.0
3.819|Q43135361|Q110688935|5.0
3.234|Q97288255|Q110688935|5.0
28.902|Q23982482|Q110688934|30.0
0.213|Q5820816|Q110688934|5.0
3.369|Q11179433|Q110688934|5.0
2.193|Q23984433|Q110688934|5.0
4.185|Q43161746|Q110688934|5.0
3.751|Q43163020|Q110688934|5.0
1.613|Q43163027|Q110688934|5.0
0.0|Q110688934|Q110688934|5.0
1.986|Q110689006|Q110688934|5.0
4.341|Q5746830|Q110688936|5.0
4.973|Q97605795|Q110688936|5.0
3.144|Q110688765|Q110688936|5.0
0.0|Q110688936|Q110688936|5.0
0.436|Q554238|Q110688939|5.0
0.588|Q5393809|Q110688939|5.0
4.275|Q5794312|Q110688939|5.0
3.226|Q5794321|Q110688939|5.0
1.477|Q6119285|Q110688939|5.0
4.192|Q11682636|Q110688939|5.0
2.887|Q23980107|Q110688939|5.0
3.52|Q23987201|Q110688939|5.0
0.679|Q24011408|Q110688939|5.0
0.637|Q43161896|Q110688939|5.0
4.804|Q43161906|Q110688939|5.0
0.525|Q97605359|Q110688939|5.0
3.262|Q97688655|Q110688939|5.0
0.0|Q110688939|Q110688939|5.0
4.744|Q110688941|Q110688939|5.0
2.95|Q110688943|Q110688939|5.0
4.508|Q110688944|Q110688939|5.0
3.471|Q110688949|Q110688939|5.0
3.938|Q6074016|Q110688937|5.0
3.384|Q6151869|Q110688937|5.0
3.954|Q85683959|Q110688937|5.0
3.393|Q97604788|Q110688937|5.0
4.026|Q574337|Q110688940|5.0
3.479|Q23982295|Q110688940|5.0
4.668|Q23986721|Q110688940|5.0
3.572|Q24011374|Q110688940|5.0
2.573|Q43135571|Q110688940|5.0
4.345|Q43135577|Q110688940|5.0
4.366|Q43135599|Q110688940|5.0
1.426|Q97605540|Q110688940|5.0
0.0|Q110688940|Q110688940|5.0
1.472|Q110688964|Q110688940|5.0
1.567|Q110688969|Q110688940|5.0
3.038|Q5794333|Q110688941|5.0
4.217|Q5970376|Q110688941|5.0
4.274|Q23986046|Q110688941|5.0
4.285|Q43161862|Q110688941|5.0
3.708|Q43161874|Q110688941|5.0
4.018|Q43162001|Q110688941|5.0
4.987|Q101096033|Q110688941|5.0
4.049|Q107738284|Q110688941|5.0
4.531|Q110688951|Q110688941|5.0
4.488|Q5639655|Q110688945|5.0
4.92|Q97605529|Q110688945|5.0
4.458|Q110688713|Q110688945|5.0
3.729|Q110688952|Q110688945|5.0
3.381|Q110688953|Q110688945|5.0
1.244|Q110689013|Q110688945|5.0
3.76|Q52859502|Q110688943|5.0
4.729|Q110689025|Q110688943|5.0
2.309|Q3374037|Q110688946|5.0
4.202|Q5964663|Q110688946|5.0
2.179|Q23983092|Q110688946|5.0
2.306|Q110688732|Q110688946|5.0
0.0|Q110688946|Q110688946|5.0
4.055|Q5770857|Q110688950|5.0
4.239|Q5821962|Q110688950|5.0
4.803|Q43161854|Q110688950|5.0
4.079|Q43178736|Q110688950|5.0
4.993|Q110688800|Q110688950|5.0
3.467|Q430384|Q110688948|5.0
4.591|Q43161868|Q110688948|5.0
2.055|Q52870960|Q110688948|5.0
4.283|Q97605355|Q110688948|5.0
3.181|Q110688738|Q110688948|5.0
0.0|Q110688858|Q110688948|5.0
0.0|Q110688948|Q110688948|5.0
2.944|Q557947|Q110688951|5.0
4.334|Q5753403|Q110688951|5.0
4.119|Q5903020|Q110688951|5.0
2.965|Q24011387|Q110688951|5.0
2.916|Q43135500|Q110688951|5.0
2.968|Q97605527|Q110688951|5.0
2.605|Q101996275|Q110688951|5.0
2.584|Q101996289|Q110688951|5.0
4.56|Q110689034|Q110688951|5.0
3.173|Q110689250|Q110688954|5.0
25.953|Q6127814|Q110688955|30.0
23.387|Q23982291|Q110688955|30.0
18.741|Q23983208|Q110688955|30.0
29.985|Q23984561|Q110688955|30.0
19.978|Q23984876|Q110688955|30.0
28.163|Q23984878|Q110688955|30.0
22.599|Q23985991|Q110688955|30.0
28.773|Q23986217|Q110688955|30.0
22.847|Q23987326|Q110688955|30.0
25.792|Q23983275|Q110688955|30.0
27.493|Q108118461|Q110688955|30.0
4.648|Q23988843|Q110688955|5.0
4.493|Q110688702|Q110688955|5.0
4.579|Q110688833|Q110688955|5.0
0.0|Q110688955|Q110688955|5.0
27.123|Q48321925|Q110688961|30.0
1.854|Q123559|Q110688961|5.0
2.386|Q501674|Q110688961|5.0
2.5|Q110018126|Q110688961|5.0
3.992|Q110688704|Q110688961|5.0
3.197|Q110688868|Q110688961|5.0
0.0|Q110688961|Q110688961|5.0
4.378|Q110689254|Q110688961|5.0
2.309|Q111871908|Q110688961|5.0
3.991|Q2882539|Q110688961|5.0
2.777|Q24011420|Q110688961|5.0
3.857|Q42199156|Q110688961|5.0
2.56|Q43084549|Q110688961|5.0
4.184|Q43084629|Q110688961|5.0
2.496|Q43135251|Q110688961|5.0
2.456|Q43135264|Q110688961|5.0
4.324|Q43161683|Q110688961|5.0
4.068|Q43161714|Q110688961|5.0
2.421|Q85683613|Q110688961|5.0
2.735|Q97604500|Q110688961|5.0
2.585|Q97605368|Q110688961|5.0
2.655|Q97605369|Q110688961|5.0
2.422|Q97605374|Q110688961|5.0
1.96|Q97605400|Q110688961|5.0
2.394|Q97605408|Q110688961|5.0
2.264|Q97605409|Q110688961|5.0
2.172|Q97605411|Q110688961|5.0
2.653|Q97605412|Q110688961|5.0
2.517|Q97605414|Q110688961|5.0
2.139|Q97605417|Q110688961|5.0
2.383|Q97605866|Q110688961|5.0
2.632|Q97605867|Q110688961|5.0
2.581|Q97605868|Q110688961|5.0
4.217|Q97605871|Q110688961|5.0
3.301|Q97605872|Q110688961|5.0
2.278|Q97605873|Q110688961|5.0
2.009|Q97605875|Q110688961|5.0
3.66|Q98058504|Q110688961|5.0
1.76|Q98059057|Q110688961|5.0
1.977|Q99528718|Q110688961|5.0
4.257|Q107738274|Q110688961|5.0
1.532|Q107738288|Q110688961|5.0
28.67|Q24021340|Q110688960|30.0
27.725|Q24021342|Q110688960|30.0
3.265|Q2740305|Q110688960|5.0
3.41|Q6407950|Q110688960|5.0
0.987|Q23986234|Q110688960|5.0
3.468|Q23987154|Q110688960|5.0
3.41|Q97604347|Q110688960|5.0
0.0|Q110688960|Q110688960|5.0
2.275|Q5755739|Q110688958|5.0
3.899|Q16466424|Q110688958|5.0
3.469|Q16539551|Q110688958|5.0
2.809|Q43162832|Q110688958|5.0
2.049|Q43162842|Q110688958|5.0
4.902|Q85684046|Q110688958|5.0
4.818|Q99540806|Q110688958|5.0
4.775|Q99540819|Q110688958|5.0
4.86|Q99540823|Q110688958|5.0
0.0|Q110688958|Q110688958|5.0
2.32|Q110689009|Q110688958|5.0
2.974|Q4232764|Q110688963|5.0
1.658|Q4329976|Q110688963|5.0
0.0|Q110688963|Q110688963|5.0
4.175|Q6091564|Q110688964|5.0
4.639|Q43162226|Q110688964|5.0
4.104|Q97603057|Q110688964|5.0
4.75|Q97605358|Q110688964|5.0
4.881|Q111115711|Q110688964|5.0
4.581|Q112011823|Q110688964|5.0
1.776|Q97603230|Q110688956|5.0
1.719|Q97603622|Q110688956|5.0
1.628|Q97603679|Q110688956|5.0
1.374|Q97603696|Q110688956|5.0
1.286|Q97603698|Q110688956|5.0
1.232|Q97603732|Q110688956|5.0
1.382|Q97603735|Q110688956|5.0
1.344|Q97603737|Q110688956|5.0
1.338|Q97603751|Q110688956|5.0
1.374|Q97603761|Q110688956|5.0
1.383|Q97603775|Q110688956|5.0
1.574|Q97604234|Q110688956|5.0
1.757|Q97604238|Q110688956|5.0
1.906|Q97604493|Q110688956|5.0
1.517|Q97604503|Q110688956|5.0
1.413|Q97605825|Q110688956|5.0
1.773|Q97605839|Q110688956|5.0
1.802|Q97605859|Q110688956|5.0
1.7|Q98058378|Q110688956|5.0
1.652|Q111120225|Q110688956|5.0
1.828|Q111120226|Q110688956|5.0
1.218|Q111120230|Q110688956|5.0
1.487|Q111120232|Q110688956|5.0
1.719|Q111120233|Q110688956|5.0
1.926|Q111120245|Q110688956|5.0
1.475|Q111120249|Q110688956|5.0
1.692|Q111120260|Q110688956|5.0
1.551|Q111120263|Q110688956|5.0
1.157|Q111388903|Q110688956|5.0
1.697|Q111871849|Q110688956|5.0
1.805|Q112011838|Q110688956|5.0
1.785|Q112011839|Q110688956|5.0
1.579|Q112011840|Q110688956|5.0
1.563|Q112011841|Q110688956|5.0
4.05|Q558134|Q110688956|5.0
1.134|Q574565|Q110688956|5.0
4.574|Q605335|Q110688956|5.0
4.793|Q619692|Q110688956|5.0
2.956|Q550985|Q110688956|5.0
4.164|Q554805|Q110688956|5.0
1.906|Q8810|Q110688956|5.0
1.709|Q5419362|Q110688956|5.0
0.699|Q3178642|Q110688956|5.0
4.206|Q3196747|Q110688956|5.0
1.184|Q3363819|Q110688956|5.0
0.484|Q5295924|Q110688956|5.0
1.572|Q5477297|Q110688956|5.0
4.701|Q5561008|Q110688956|5.0
1.428|Q5651677|Q110688956|5.0
3.031|Q5820962|Q110688956|5.0
0.657|Q5836226|Q110688956|5.0
0.405|Q5845631|Q110688956|5.0
1.797|Q5846786|Q110688956|5.0
4.684|Q5909530|Q110688956|5.0
1.898|Q205708|Q110688956|5.0
3.494|Q575653|Q110688956|5.0
1.932|Q1095017|Q110688956|5.0
1.888|Q3895888|Q110688956|5.0
2.124|Q5062901|Q110688956|5.0
4.15|Q5911474|Q110688956|5.0
2.647|Q5917167|Q110688956|5.0
1.371|Q6060735|Q110688956|5.0
1.583|Q6062537|Q110688956|5.0
1.061|Q6594241|Q110688956|5.0
2.843|Q9055343|Q110688956|5.0
0.699|Q11908706|Q110688956|5.0
1.62|Q954839|Q110688956|5.0
1.613|Q5428859|Q110688956|5.0
1.022|Q5491791|Q110688956|5.0
1.552|Q5527013|Q110688956|5.0
1.751|Q5555823|Q110688956|5.0
1.699|Q5559277|Q110688956|5.0
1.931|Q5594100|Q110688956|5.0
0.907|Q5807927|Q110688956|5.0
1.032|Q5847031|Q110688956|5.0
0.687|Q6057983|Q110688956|5.0
1.613|Q6079430|Q110688956|5.0
1.039|Q6091665|Q110688956|5.0
0.809|Q6170793|Q110688956|5.0
1.711|Q9007719|Q110688956|5.0
1.451|Q17126413|Q110688956|5.0
1.135|Q21177802|Q110688956|5.0
1.805|Q21480518|Q110688956|5.0
1.631|Q24019068|Q110688956|5.0
1.915|Q28942752|Q110688956|5.0
1.6|Q29509986|Q110688956|5.0
1.529|Q30114888|Q110688956|5.0
1.243|Q30281890|Q110688956|5.0
1.183|Q30291948|Q110688956|5.0
1.379|Q37459427|Q110688956|5.0
2.177|Q5732469|Q110688956|5.0
1.953|Q5752721|Q110688956|5.0
2.456|Q5760354|Q110688956|5.0
1.765|Q5761924|Q110688956|5.0
1.827|Q5838923|Q110688956|5.0
1.961|Q5910251|Q110688956|5.0
1.95|Q6058284|Q110688956|5.0
1.877|Q6079728|Q110688956|5.0
1.943|Q6080084|Q110688956|5.0
2.141|Q6091577|Q110688956|5.0
1.915|Q9603543|Q110688956|5.0
1.834|Q16543627|Q110688956|5.0
1.861|Q17374386|Q110688956|5.0
3.479|Q24011358|Q110688956|5.0
1.894|Q28969497|Q110688956|5.0
1.922|Q42368772|Q110688956|5.0
1.917|Q43115859|Q110688956|5.0
1.426|Q43161192|Q110688956|5.0
2.052|Q52866272|Q110688956|5.0
2.072|Q63928435|Q110688956|5.0
2.047|Q72715274|Q110688956|5.0
2.071|Q72715963|Q110688956|5.0
1.575|Q77601658|Q110688956|5.0
1.86|Q85683718|Q110688956|5.0
1.697|Q85683790|Q110688956|5.0
1.573|Q85683798|Q110688956|5.0
1.197|Q85683835|Q110688956|5.0
1.137|Q97604236|Q110688956|5.0
1.183|Q97604257|Q110688956|5.0
1.397|Q97604260|Q110688956|5.0
1.336|Q97604285|Q110688956|5.0
1.385|Q97604286|Q110688956|5.0
1.251|Q97604301|Q110688956|5.0
1.448|Q97604335|Q110688956|5.0
1.653|Q97604511|Q110688956|5.0
1.484|Q97605827|Q110688956|5.0
1.34|Q97695050|Q110688956|5.0
1.904|Q111120222|Q110688956|5.0
1.244|Q111120227|Q110688956|5.0
1.34|Q111120231|Q110688956|5.0
0.872|Q111120235|Q110688956|5.0
1.779|Q111120239|Q110688956|5.0
1.74|Q111120240|Q110688956|5.0
1.481|Q111120244|Q110688956|5.0
1.596|Q111120246|Q110688956|5.0
1.631|Q111120250|Q110688956|5.0
1.608|Q111120252|Q110688956|5.0
1.709|Q111388896|Q110688956|5.0
1.218|Q111388901|Q110688956|5.0
1.142|Q111388902|Q110688956|5.0
1.152|Q111388905|Q110688956|5.0
0.698|Q111388910|Q110688956|5.0
1.324|Q111408993|Q110688956|5.0
1.29|Q111871851|Q110688956|5.0
1.22|Q111871852|Q110688956|5.0
1.141|Q111871853|Q110688956|5.0
1.425|Q43118195|Q110688956|5.0
1.449|Q43119000|Q110688956|5.0
1.165|Q43166904|Q110688956|5.0
1.071|Q47493155|Q110688956|5.0
1.804|Q50035998|Q110688956|5.0
1.352|Q67754080|Q110688956|5.0
1.222|Q73415442|Q110688956|5.0
1.137|Q73415838|Q110688956|5.0
1.365|Q85683723|Q110688956|5.0
1.377|Q85683796|Q110688956|5.0
1.044|Q85683822|Q110688956|5.0
1.299|Q85724365|Q110688956|5.0
1.611|Q85724514|Q110688956|5.0
1.586|Q97603142|Q110688956|5.0
1.036|Q97603147|Q110688956|5.0
1.321|Q97603148|Q110688956|5.0
1.353|Q97603152|Q110688956|5.0
1.67|Q97603168|Q110688956|5.0
1.339|Q97603174|Q110688956|5.0
1.285|Q97603225|Q110688956|5.0
1.728|Q97603246|Q110688956|5.0
1.803|Q97603265|Q110688956|5.0
1.339|Q97603671|Q110688956|5.0
1.225|Q97603687|Q110688956|5.0
1.41|Q97603688|Q110688956|5.0
1.095|Q97603700|Q110688956|5.0
1.417|Q97603701|Q110688956|5.0
1.304|Q97603712|Q110688956|5.0
1.125|Q97603714|Q110688956|5.0
1.351|Q97603721|Q110688956|5.0
1.179|Q97603738|Q110688956|5.0
1.364|Q97603745|Q110688956|5.0
1.241|Q97603748|Q110688956|5.0
1.416|Q97603749|Q110688956|5.0
1.226|Q97603758|Q110688956|5.0
1.106|Q97603763|Q110688956|5.0
1.364|Q16493008|Q110688956|5.0
4.676|Q24011331|Q110688956|5.0
4.178|Q24011383|Q110688956|5.0
4.078|Q24011402|Q110688956|5.0
2.717|Q24011413|Q110688956|5.0
0.394|Q29634861|Q110688956|5.0
1.455|Q30254609|Q110688956|5.0
1.466|Q30265802|Q110688956|5.0
1.412|Q30287606|Q110688956|5.0
1.598|Q37459514|Q110688956|5.0
3.714|Q39081599|Q110688956|5.0
2.136|Q41628480|Q110688956|5.0
2.111|Q41710442|Q110688956|5.0
1.283|Q41741701|Q110688956|5.0
1.23|Q41775691|Q110688956|5.0
1.334|Q41789054|Q110688956|5.0
0.787|Q41793473|Q110688956|5.0
0.624|Q41796326|Q110688956|5.0
4.759|Q43120024|Q110688956|5.0
1.524|Q77082452|Q110688956|5.0
1.138|Q77602747|Q110688956|5.0
3.866|Q85683626|Q110688956|5.0
1.402|Q85683627|Q110688956|5.0
2.519|Q85683632|Q110688956|5.0
4.063|Q85683654|Q110688956|5.0
3.851|Q85683674|Q110688956|5.0
0.252|Q85683739|Q110688956|5.0
0.486|Q85683756|Q110688956|5.0
2.567|Q85683827|Q110688956|5.0
1.639|Q85683828|Q110688956|5.0
0.721|Q85683870|Q110688956|5.0
0.763|Q85683876|Q110688956|5.0
0.402|Q85683893|Q110688956|5.0
3.514|Q85683933|Q110688956|5.0
4.804|Q85683957|Q110688956|5.0
4.975|Q85683984|Q110688956|5.0
4.456|Q85684026|Q110688956|5.0
1.307|Q85724523|Q110688956|5.0
0.524|Q87761812|Q110688956|5.0
4.506|Q97603185|Q110688956|5.0
0.946|Q97603231|Q110688956|5.0
0.318|Q97603247|Q110688956|5.0
0.108|Q97603633|Q110688956|5.0
0.986|Q97604264|Q110688956|5.0
0.232|Q97604271|Q110688956|5.0
0.217|Q97604276|Q110688956|5.0
3.718|Q97604403|Q110688956|5.0
2.406|Q97605348|Q110688956|5.0
4.54|Q97605591|Q110688956|5.0
4.389|Q98061063|Q110688956|5.0
4.96|Q102188809|Q110688956|5.0
1.364|Q106619672|Q110688956|5.0
2.195|Q110020792|Q110688956|5.0
4.04|Q110020795|Q110688956|5.0
1.32|Q110689015|Q110688956|5.0
2.56|Q110689248|Q110688956|5.0
1.909|Q111388894|Q110688956|5.0
1.79|Q111388895|Q110688956|5.0
0.97|Q111388904|Q110688956|5.0
0.771|Q111388907|Q110688956|5.0
0.583|Q111388908|Q110688956|5.0
0.295|Q111388914|Q110688956|5.0
1.452|Q111388916|Q110688956|5.0
4.035|Q111388920|Q110688956|5.0
0.834|Q111871855|Q110688956|5.0
1.787|Q85683844|Q110688956|5.0
1.861|Q85683853|Q110688956|5.0
1.86|Q85683854|Q110688956|5.0
1.937|Q85724385|Q110688956|5.0
2.041|Q97603213|Q110688956|5.0
1.777|Q97603226|Q110688956|5.0
1.842|Q97603243|Q110688956|5.0
1.758|Q97603245|Q110688956|5.0
1.724|Q97603652|Q110688956|5.0
1.433|Q97603703|Q110688956|5.0
1.426|Q97603709|Q110688956|5.0
1.503|Q97603752|Q110688956|5.0
1.422|Q97603762|Q110688956|5.0
1.419|Q97603770|Q110688956|5.0
1.463|Q97603773|Q110688956|5.0
1.768|Q97604247|Q110688956|5.0
1.856|Q97604259|Q110688956|5.0
1.46|Q97604284|Q110688956|5.0
1.431|Q97604287|Q110688956|5.0
1.649|Q97604298|Q110688956|5.0
1.482|Q97604309|Q110688956|5.0
1.434|Q97604318|Q110688956|5.0
2.038|Q97604439|Q110688956|5.0
1.904|Q97604501|Q110688956|5.0
2.116|Q97604525|Q110688956|5.0
2.085|Q97604570|Q110688956|5.0
1.595|Q97604590|Q110688956|5.0
2.059|Q97605833|Q110688956|5.0
1.567|Q97605837|Q110688956|5.0
1.886|Q97688662|Q110688956|5.0
1.85|Q98501260|Q110688956|5.0
2.163|Q104520764|Q110688956|5.0
1.864|Q110018188|Q110688956|5.0
1.864|Q110018189|Q110688956|5.0
1.864|Q110018191|Q110688956|5.0
